Timestamp,Test Case,Step,Status,Message
2025-10-24 12:14:14,Variant Creation,Select Model,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_varient.py"", line 98, in test_login_valid
    wait.until(EC.element_to_be_clickable((By.XPATH, constent.SELECT_MODEL))).click()
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff71bade8e5+80021]
	GetHandleVerifier [0x0x7ff71bade940+80112]
	(No symbol) [0x0x7ff71b86060f]
	(No symbol) [0x0x7ff71b8b8854]
	(No symbol) [0x0x7ff71b8b8b1c]
	(No symbol) [0x0x7ff71b90c927]
	(No symbol) [0x0x7ff71b8e126f]
	(No symbol) [0x0x7ff71b90968a]
	(No symbol) [0x0x7ff71b8e1003]
	(No symbol) [0x0x7ff71b8a95d1]
	(No symbol) [0x0x7ff71b8aa3f3]
	GetHandleVerifier [0x0x7ff71bd9dc7d+2960429]
	GetHandleVerifier [0x0x7ff71bd97f3a+2936554]
	GetHandleVerifier [0x0x7ff71bdb8977+3070247]
	GetHandleVerifier [0x0x7ff71baf83ce+185214]
	GetHandleVerifier [0x0x7ff71baffe1f+216527]
	GetHandleVerifier [0x0x7ff71bae7b24+117460]
	GetHandleVerifier [0x0x7ff71bae7cdf+117903]
	GetHandleVerifier [0x0x7ff71bacdbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 12:17:16,Variant Creation,Open Website,PASS,
2025-10-24 12:17:17,Variant Creation,Login,PASS,
2025-10-24 12:17:23,Variant Creation,Navigate To Variant,PASS,
2025-10-24 12:17:23,Variant Creation,Upload Variant,PASS,
2025-10-24 12:17:24,Variant Creation,Upload Variant_AR,PASS,
2025-10-24 12:17:24,Variant Creation,Select Brand,PASS,
2025-10-24 12:17:34,Variant Creation,Select Model,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_varient.py"", line 98, in test_login_valid
    wait.until(EC.element_to_be_clickable((By.XPATH, constent.SELECT_MODEL))).click()
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff71bade8e5+80021]
	GetHandleVerifier [0x0x7ff71bade940+80112]
	(No symbol) [0x0x7ff71b86060f]
	(No symbol) [0x0x7ff71b8b8854]
	(No symbol) [0x0x7ff71b8b8b1c]
	(No symbol) [0x0x7ff71b90c927]
	(No symbol) [0x0x7ff71b8e126f]
	(No symbol) [0x0x7ff71b90968a]
	(No symbol) [0x0x7ff71b8e1003]
	(No symbol) [0x0x7ff71b8a95d1]
	(No symbol) [0x0x7ff71b8aa3f3]
	GetHandleVerifier [0x0x7ff71bd9dc7d+2960429]
	GetHandleVerifier [0x0x7ff71bd97f3a+2936554]
	GetHandleVerifier [0x0x7ff71bdb8977+3070247]
	GetHandleVerifier [0x0x7ff71baf83ce+185214]
	GetHandleVerifier [0x0x7ff71baffe1f+216527]
	GetHandleVerifier [0x0x7ff71bae7b24+117460]
	GetHandleVerifier [0x0x7ff71bae7cdf+117903]
	GetHandleVerifier [0x0x7ff71bacdbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 12:18:14,Variant Creation,Open Website,PASS,
2025-10-24 12:18:16,Variant Creation,Login,PASS,
2025-10-24 12:18:21,Variant Creation,Navigate To Variant,PASS,
2025-10-24 12:18:22,Variant Creation,Upload Variant,PASS,
2025-10-24 12:18:22,Variant Creation,Upload Variant_AR,PASS,
2025-10-24 12:18:22,Variant Creation,Select Brand,PASS,
2025-10-24 12:18:32,Variant Creation,Select Model,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_varient.py"", line 98, in test_login_valid
    wait.until(EC.element_to_be_clickable((By.XPATH, constent.SELECT_MODEL))).click()
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff71bade8e5+80021]
	GetHandleVerifier [0x0x7ff71bade940+80112]
	(No symbol) [0x0x7ff71b86060f]
	(No symbol) [0x0x7ff71b8b8854]
	(No symbol) [0x0x7ff71b8b8b1c]
	(No symbol) [0x0x7ff71b90c927]
	(No symbol) [0x0x7ff71b8e126f]
	(No symbol) [0x0x7ff71b90968a]
	(No symbol) [0x0x7ff71b8e1003]
	(No symbol) [0x0x7ff71b8a95d1]
	(No symbol) [0x0x7ff71b8aa3f3]
	GetHandleVerifier [0x0x7ff71bd9dc7d+2960429]
	GetHandleVerifier [0x0x7ff71bd97f3a+2936554]
	GetHandleVerifier [0x0x7ff71bdb8977+3070247]
	GetHandleVerifier [0x0x7ff71baf83ce+185214]
	GetHandleVerifier [0x0x7ff71baffe1f+216527]
	GetHandleVerifier [0x0x7ff71bae7b24+117460]
	GetHandleVerifier [0x0x7ff71bae7cdf+117903]
	GetHandleVerifier [0x0x7ff71bacdbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 12:41:12,Variant Creation,Open Website,PASS,
2025-10-24 12:41:13,Variant Creation,Login,PASS,
2025-10-24 12:41:18,Variant Creation,Navigate To Variant,PASS,
2025-10-24 12:41:19,Variant Creation,Upload Variant,PASS,
2025-10-24 12:41:19,Variant Creation,Upload Variant_AR,PASS,
2025-10-24 12:41:19,Variant Creation,Select Brand,PASS,
2025-10-24 12:41:25,Variant Creation,Select Model,PASS,
2025-10-24 12:41:25,Variant Creation,Submit Form,PASS,
2025-10-24 12:41:26,Toast Message,PASS,Record Saved,
2025-10-24 12:41:41,Variant Creation,Open Website,PASS,
2025-10-24 12:41:42,Variant Creation,Login,PASS,
2025-10-24 12:41:47,Variant Creation,Navigate To Variant,PASS,
2025-10-24 12:41:47,Variant Creation,Upload Variant,PASS,
2025-10-24 12:41:47,Variant Creation,Upload Variant_AR,PASS,
2025-10-24 12:41:48,Variant Creation,Select Brand,PASS,
2025-10-24 12:41:53,Variant Creation,Select Model,PASS,
2025-10-24 12:41:53,Variant Creation,Submit Form,PASS,
2025-10-24 12:41:54,Toast Message,PASS,Record Saved,
2025-10-24 12:47:45,Variant Creation,Open Website,PASS,
2025-10-24 12:47:46,Variant Creation,Login,PASS,
2025-10-24 12:47:51,Variant Creation,Navigate To Features,PASS,
2025-10-24 12:47:51,Variant Creation,Upload Features,PASS,
2025-10-24 12:47:51,Variant Creation,Upload Features_AR,PASS,
2025-10-24 12:47:51,Variant Creation,Submit Form,PASS,
2025-10-24 12:47:52,Toast Message,PASS,Record Saved,
2025-10-24 12:49:50,Features Creation,Open Website,PASS,
2025-10-24 12:49:51,Features Creation,Login,PASS,
2025-10-24 12:49:57,Features Creation,Navigate To Features,PASS,
2025-10-24 12:49:57,Features Creation,Upload Features,PASS,
2025-10-24 12:49:57,Features Creation,Upload Features_AR,PASS,
2025-10-24 12:49:57,Features Creation,Submit Form,PASS,
2025-10-24 12:49:58,Toast Message,PASS,Record Saved,
2025-10-24 12:58:39,Body_Type Creation,Open Website,PASS,
2025-10-24 12:58:41,Body_Type Creation,Login,PASS,
2025-10-24 12:58:46,Body_Type Creation,Navigate to Body_type,PASS,
2025-10-24 12:58:46,Body_Type Creation,Upload Profile Image,PASS,
2025-10-24 12:58:46,Body_Type Creation,Upload Body_type,PASS,
2025-10-24 12:58:46,Body_Type Creation,Upload Body_type_AR,PASS,
2025-10-24 12:58:46,Body_Type Creation,Upload Security Deposit,PASS,
2025-10-24 12:58:47,Body_Type Creation,Submit Form,PASS,
2025-10-24 12:58:48,Toast Message,PASS,Record Saved,
2025-10-24 12:59:05,Body_Type Creation,Open Website,PASS,
2025-10-24 12:59:06,Body_Type Creation,Login,PASS,
2025-10-24 12:59:12,Body_Type Creation,Navigate to Body_type,PASS,
2025-10-24 12:59:12,Body_Type Creation,Upload Profile Image,PASS,
2025-10-24 12:59:12,Body_Type Creation,Upload Body_type,PASS,
2025-10-24 12:59:12,Body_Type Creation,Upload Body_type_AR,PASS,
2025-10-24 12:59:12,Body_Type Creation,Upload Security Deposit,PASS,
2025-10-24 12:59:13,Body_Type Creation,Submit Form,PASS,
2025-10-24 12:59:14,Toast Message,PASS,Record Saved,
2025-10-24 17:50:32,Vehicles Add,Open Website,PASS,
2025-10-24 17:50:33,Vehicles Add,Login,PASS,
2025-10-24 17:50:38,Vehicles Add,Navigate to Vehicles,PASS,
2025-10-24 17:50:38,Vehicles Add,Upload Vehicles Image,PASS,
2025-10-24 17:50:38,Vehicles Add,Upload Vehicles Thumb Image,PASS,
2025-10-24 17:50:38,Vehicles Add,Upload Reg_Doc,PASS,
2025-10-24 17:50:39,Vehicles Add,Upload Car Name,PASS,
2025-10-24 17:50:39,Vehicles Add,Upload Car Name_AR,PASS,
2025-10-24 17:50:39,Vehicles Add,Select Brand,PASS,
2025-10-24 17:50:49,Vehicles Add,Select Model,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 128, in test_login_valid
    wait.until(EC.element_to_be_clickable(
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (By.XPATH, f""//div[text()='Skoda Fabia']""))).click()
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7abcce8e5+80021]
	GetHandleVerifier [0x0x7ff7abcce940+80112]
	(No symbol) [0x0x7ff7aba5060f]
	(No symbol) [0x0x7ff7abaa8854]
	(No symbol) [0x0x7ff7abaa8b1c]
	(No symbol) [0x0x7ff7abafc927]
	(No symbol) [0x0x7ff7abad126f]
	(No symbol) [0x0x7ff7abaf968a]
	(No symbol) [0x0x7ff7abad1003]
	(No symbol) [0x0x7ff7aba995d1]
	(No symbol) [0x0x7ff7aba9a3f3]
	GetHandleVerifier [0x0x7ff7abf8dc7d+2960429]
	GetHandleVerifier [0x0x7ff7abf87f3a+2936554]
	GetHandleVerifier [0x0x7ff7abfa8977+3070247]
	GetHandleVerifier [0x0x7ff7abce83ce+185214]
	GetHandleVerifier [0x0x7ff7abcefe1f+216527]
	GetHandleVerifier [0x0x7ff7abcd7b24+117460]
	GetHandleVerifier [0x0x7ff7abcd7cdf+117903]
	GetHandleVerifier [0x0x7ff7abcbdbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 17:55:00,Vehicles Add,Open Website,PASS,
2025-10-24 17:55:01,Vehicles Add,Login,PASS,
2025-10-24 17:55:07,Vehicles Add,Navigate to Vehicles,PASS,
2025-10-24 17:55:08,Vehicles Add,Upload Vehicles Image,PASS,
2025-10-24 17:55:08,Vehicles Add,Upload Vehicles Thumb Image,PASS,
2025-10-24 17:55:08,Vehicles Add,Upload Reg_Doc,PASS,
2025-10-24 17:55:08,Vehicles Add,Upload Car Name,PASS,
2025-10-24 17:55:09,Vehicles Add,Upload Car Name_AR,PASS,
2025-10-24 17:55:09,Vehicles Add,Select Brand,PASS,
2025-10-24 17:55:23,Vehicles Add,Select Model,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 129, in test_login_valid
    wait.until(EC.element_to_be_clickable(
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (By.XPATH, f""//div[text()='Skoda Fabia']""))).click()
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7062ae8e5+80021]
	GetHandleVerifier [0x0x7ff7062ae940+80112]
	(No symbol) [0x0x7ff70603060f]
	(No symbol) [0x0x7ff706088854]
	(No symbol) [0x0x7ff706088b1c]
	(No symbol) [0x0x7ff7060dc927]
	(No symbol) [0x0x7ff7060b126f]
	(No symbol) [0x0x7ff7060d968a]
	(No symbol) [0x0x7ff7060b1003]
	(No symbol) [0x0x7ff7060795d1]
	(No symbol) [0x0x7ff70607a3f3]
	GetHandleVerifier [0x0x7ff70656dc7d+2960429]
	GetHandleVerifier [0x0x7ff706567f3a+2936554]
	GetHandleVerifier [0x0x7ff706588977+3070247]
	GetHandleVerifier [0x0x7ff7062c83ce+185214]
	GetHandleVerifier [0x0x7ff7062cfe1f+216527]
	GetHandleVerifier [0x0x7ff7062b7b24+117460]
	GetHandleVerifier [0x0x7ff7062b7cdf+117903]
	GetHandleVerifier [0x0x7ff70629dbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 17:56:38,Vehicles Add,Open Website,PASS,
2025-10-24 17:56:40,Vehicles Add,Login,PASS,
2025-10-24 17:56:48,Vehicles Add,Navigate to Vehicles,PASS,
2025-10-24 17:56:48,Vehicles Add,Select Brand,PASS,
2025-10-24 17:57:02,Vehicles Add,Select Model,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 101, in test_login_valid
    wait.until(EC.element_to_be_clickable(
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (By.XPATH, f""//div[text()='Skoda Fabia']""))).click()
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7062ae8e5+80021]
	GetHandleVerifier [0x0x7ff7062ae940+80112]
	(No symbol) [0x0x7ff70603060f]
	(No symbol) [0x0x7ff706088854]
	(No symbol) [0x0x7ff706088b1c]
	(No symbol) [0x0x7ff7060dc927]
	(No symbol) [0x0x7ff7060b126f]
	(No symbol) [0x0x7ff7060d968a]
	(No symbol) [0x0x7ff7060b1003]
	(No symbol) [0x0x7ff7060795d1]
	(No symbol) [0x0x7ff70607a3f3]
	GetHandleVerifier [0x0x7ff70656dc7d+2960429]
	GetHandleVerifier [0x0x7ff706567f3a+2936554]
	GetHandleVerifier [0x0x7ff706588977+3070247]
	GetHandleVerifier [0x0x7ff7062c83ce+185214]
	GetHandleVerifier [0x0x7ff7062cfe1f+216527]
	GetHandleVerifier [0x0x7ff7062b7b24+117460]
	GetHandleVerifier [0x0x7ff7062b7cdf+117903]
	GetHandleVerifier [0x0x7ff70629dbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 18:18:52,Vehicles Add,Open Website,PASS,
2025-10-24 18:18:53,Vehicles Add,Login,PASS,
2025-10-24 18:18:59,Vehicles Add,Navigate to Vehicles,PASS,
2025-10-24 18:18:59,Vehicles Add,Upload Vehicles Image,PASS,
2025-10-24 18:18:59,Vehicles Add,Upload Vehicles Thumb Image,PASS,
2025-10-24 18:19:00,Vehicles Add,Upload Reg_Doc,PASS,
2025-10-24 18:20:11,Vehicles Add,Open Website,PASS,
2025-10-24 18:20:13,Vehicles Add,Login,PASS,
2025-10-24 18:20:21,Vehicles Add,Navigate to Vehicles,PASS,
2025-10-24 18:20:21,Vehicles Add,Upload Vehicles Image,PASS,
2025-10-24 18:20:21,Vehicles Add,Upload Vehicles Thumb Image,PASS,
2025-10-24 18:20:21,Vehicles Add,Upload Reg_Doc,PASS,
2025-10-24 18:20:21,Vehicles Add,Upload Car Name,PASS,
2025-10-24 18:20:22,Vehicles Add,Upload Car Name_AR,PASS,
2025-10-24 18:20:22,Vehicles Add,Select Brand,PASS,
2025-10-24 18:20:28,Vehicles Add,Select Model,PASS,
2025-10-24 18:20:33,Vehicles Add,Select Variant,PASS,
2025-10-24 18:20:34,Vehicles Add,Select Vehicle Condition,PASS,
2025-10-24 18:20:44,Vehicles Add,Select Year,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 149, in test_login_valid
    wait.until(EC.element_to_be_clickable((By.NAME, constent.V_YEAR))).click()
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7062ae8e5+80021]
	GetHandleVerifier [0x0x7ff7062ae940+80112]
	(No symbol) [0x0x7ff70603060f]
	(No symbol) [0x0x7ff706088854]
	(No symbol) [0x0x7ff706088b1c]
	(No symbol) [0x0x7ff7060dc927]
	(No symbol) [0x0x7ff7060b126f]
	(No symbol) [0x0x7ff7060d968a]
	(No symbol) [0x0x7ff7060b1003]
	(No symbol) [0x0x7ff7060795d1]
	(No symbol) [0x0x7ff70607a3f3]
	GetHandleVerifier [0x0x7ff70656dc7d+2960429]
	GetHandleVerifier [0x0x7ff706567f3a+2936554]
	GetHandleVerifier [0x0x7ff706588977+3070247]
	GetHandleVerifier [0x0x7ff7062c83ce+185214]
	GetHandleVerifier [0x0x7ff7062cfe1f+216527]
	GetHandleVerifier [0x0x7ff7062b7b24+117460]
	GetHandleVerifier [0x0x7ff7062b7cdf+117903]
	GetHandleVerifier [0x0x7ff70629dbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 18:22:00,Vehicles Add,Open Website,PASS,
2025-10-24 18:22:02,Vehicles Add,Login,PASS,
2025-10-24 18:22:12,Vehicles Add,Navigate to Vehicles,PASS,
2025-10-24 18:22:12,Vehicles Add,Upload Vehicles Image,PASS,
2025-10-24 18:22:12,Vehicles Add,Upload Vehicles Thumb Image,PASS,
2025-10-24 18:22:12,Vehicles Add,Upload Reg_Doc,PASS,
2025-10-24 18:22:13,Vehicles Add,Upload Car Name,PASS,
2025-10-24 18:22:13,Vehicles Add,Upload Car Name_AR,PASS,
2025-10-24 18:22:14,Vehicles Add,Select Brand,PASS,
2025-10-24 18:22:17,Vehicles Add,Select Model,PASS,
2025-10-24 18:22:17,Vehicles Add,Select Variant,PASS,
2025-10-24 18:22:18,Vehicles Add,Select Vehicle Condition,PASS,
2025-10-24 18:22:28,Vehicles Add,Select Year,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 149, in test_login_valid
    wait.until(EC.element_to_be_clickable((By.NAME, constent.V_YEAR))).click()
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7062ae8e5+80021]
	GetHandleVerifier [0x0x7ff7062ae940+80112]
	(No symbol) [0x0x7ff70603060f]
	(No symbol) [0x0x7ff706088854]
	(No symbol) [0x0x7ff706088b1c]
	(No symbol) [0x0x7ff7060dc927]
	(No symbol) [0x0x7ff7060b126f]
	(No symbol) [0x0x7ff7060d968a]
	(No symbol) [0x0x7ff7060b1003]
	(No symbol) [0x0x7ff7060795d1]
	(No symbol) [0x0x7ff70607a3f3]
	GetHandleVerifier [0x0x7ff70656dc7d+2960429]
	GetHandleVerifier [0x0x7ff706567f3a+2936554]
	GetHandleVerifier [0x0x7ff706588977+3070247]
	GetHandleVerifier [0x0x7ff7062c83ce+185214]
	GetHandleVerifier [0x0x7ff7062cfe1f+216527]
	GetHandleVerifier [0x0x7ff7062b7b24+117460]
	GetHandleVerifier [0x0x7ff7062b7cdf+117903]
	GetHandleVerifier [0x0x7ff70629dbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 18:24:08,Vehicles Add,Open Website,PASS,
2025-10-24 18:24:11,Vehicles Add,Login,PASS,
2025-10-24 18:24:19,Vehicles Add,Navigate to Vehicles,PASS,
2025-10-24 18:24:19,Vehicles Add,Upload Vehicles Image,PASS,
2025-10-24 18:24:19,Vehicles Add,Upload Vehicles Thumb Image,PASS,
2025-10-24 18:24:19,Vehicles Add,Upload Reg_Doc,PASS,
2025-10-24 18:24:20,Vehicles Add,Upload Car Name,PASS,
2025-10-24 18:24:21,Vehicles Add,Upload Car Name_AR,PASS,
2025-10-24 18:24:21,Vehicles Add,Select Brand,PASS,
2025-10-24 18:24:24,Vehicles Add,Select Model,PASS,
2025-10-24 18:24:25,Vehicles Add,Select Variant,PASS,
2025-10-24 18:24:25,Vehicles Add,Select Vehicle Condition,PASS,
2025-10-24 18:24:36,Vehicles Add,Select Year,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 149, in test_login_valid
    wait.until(EC.element_to_be_clickable((By.NAME, constent.V_YEAR))).click()
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7062ae8e5+80021]
	GetHandleVerifier [0x0x7ff7062ae940+80112]
	(No symbol) [0x0x7ff70603060f]
	(No symbol) [0x0x7ff706088854]
	(No symbol) [0x0x7ff706088b1c]
	(No symbol) [0x0x7ff7060dc927]
	(No symbol) [0x0x7ff7060b126f]
	(No symbol) [0x0x7ff7060d968a]
	(No symbol) [0x0x7ff7060b1003]
	(No symbol) [0x0x7ff7060795d1]
	(No symbol) [0x0x7ff70607a3f3]
	GetHandleVerifier [0x0x7ff70656dc7d+2960429]
	GetHandleVerifier [0x0x7ff706567f3a+2936554]
	GetHandleVerifier [0x0x7ff706588977+3070247]
	GetHandleVerifier [0x0x7ff7062c83ce+185214]
	GetHandleVerifier [0x0x7ff7062cfe1f+216527]
	GetHandleVerifier [0x0x7ff7062b7b24+117460]
	GetHandleVerifier [0x0x7ff7062b7cdf+117903]
	GetHandleVerifier [0x0x7ff70629dbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 18:26:11,Vehicles Add,Open Website,PASS,
2025-10-24 18:26:12,Vehicles Add,Login,PASS,
2025-10-24 18:26:21,Vehicles Add,Navigate to Vehicles,PASS,
2025-10-24 18:26:21,Vehicles Add,Upload Vehicles Image,PASS,
2025-10-24 18:26:21,Vehicles Add,Upload Vehicles Thumb Image,PASS,
2025-10-24 18:26:21,Vehicles Add,Upload Reg_Doc,PASS,
2025-10-24 18:26:21,Vehicles Add,Upload Car Name,PASS,
2025-10-24 18:26:22,Vehicles Add,Upload Car Name_AR,PASS,
2025-10-24 18:26:22,Vehicles Add,Select Brand,PASS,
2025-10-24 18:26:35,Vehicles Add,Select Model,FAIL,"Traceback (most recent call last):
  File ""d:\OWAIS\python\automation\BMP\BMP_automation\Rentify_vehicle.py"", line 119, in test_login_valid
    wait.until(EC.element_to_be_clickable(
    ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
        (By.XPATH, f""//div[text()='Skoda Fabia']""))).click()
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\Awais\AppData\Local\Programs\Python\Python313\Lib\site-packages\selenium\webdriver\support\wait.py"", line 138, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7062ae8e5+80021]
	GetHandleVerifier [0x0x7ff7062ae940+80112]
	(No symbol) [0x0x7ff70603060f]
	(No symbol) [0x0x7ff706088854]
	(No symbol) [0x0x7ff706088b1c]
	(No symbol) [0x0x7ff7060dc927]
	(No symbol) [0x0x7ff7060b126f]
	(No symbol) [0x0x7ff7060d968a]
	(No symbol) [0x0x7ff7060b1003]
	(No symbol) [0x0x7ff7060795d1]
	(No symbol) [0x0x7ff70607a3f3]
	GetHandleVerifier [0x0x7ff70656dc7d+2960429]
	GetHandleVerifier [0x0x7ff706567f3a+2936554]
	GetHandleVerifier [0x0x7ff706588977+3070247]
	GetHandleVerifier [0x0x7ff7062c83ce+185214]
	GetHandleVerifier [0x0x7ff7062cfe1f+216527]
	GetHandleVerifier [0x0x7ff7062b7b24+117460]
	GetHandleVerifier [0x0x7ff7062b7cdf+117903]
	GetHandleVerifier [0x0x7ff70629dbb8+11112]
	BaseThreadInitThunk [0x0x7ff9127b7374+20]
	RtlUserThreadStart [0x0x7ff9128fcc91+33]

"
2025-10-24 18:26:54,Vehicles Add,Open Website,PASS,
2025-10-24 18:26:56,Vehicles Add,Login,PASS,
2025-10-24 18:27:04,Vehicles Add,Navigate to Vehicles,PASS,
2025-10-24 18:27:04,Vehicles Add,Upload Vehicles Image,PASS,
2025-10-24 18:27:04,Vehicles Add,Upload Vehicles Thumb Image,PASS,
2025-10-24 18:27:04,Vehicles Add,Upload Reg_Doc,PASS,
2025-10-24 18:27:04,Vehicles Add,Upload Car Name,PASS,
2025-10-24 18:27:05,Vehicles Add,Upload Car Name_AR,PASS,
2025-10-24 18:27:05,Vehicles Add,Select Brand,PASS,
